$1
0	0	0	0	1	0	1	0	1	1	0	1	0	1	0	1	0	1	1	1	1	0	0	1	1
1	1	1	0	1	1	0	0	1	0	0	1	1	1	1	1	0	1	0	0	1	0	1	0	0
0	1	0	1	1	1	1	1	1	0	1	1	0	1	1	1	1	0	1	0	0	1	0	1	1
1	0	1	1	0	0	0	0	1	0	1	1	1	0	0	0	0	1	0	1	1	1	0	0	1
0	0	0	0	1	0	0	0	0	1	1	0	1	1	1	0	1	1	0	0	0	1	0	1	0
1	1	0	0	0	1	0	1	1	1	0	1	1	0	1	1	1	1	1	1	1	0	1	1	1
0	1	1	1	0	0	1	0	0	0	0	1	1	1	0	0	0	0	0	1	1	1	1	0	0
0	1	1	0	1	0	0	0	0	0	1	0	1	0	1	0	0	1	1	1	1	1	1	0	0
1	0	0	0	0	1	1	1	1	0	0	0	1	1	0	1	0	0	1	0	1	1	1	1	0
0	1	0	1	1	0	0	1	0	0	1	1	0	1	0	1	0	0	0	0	1	1	1	0	1
1	1	1	1	0	0	0	0	0	1	0	1	0	1	0	1	0	0	1	0	0	0	0	0	1
0	0	0	1	0	0	1	1	1	0	1	1	0	1	1	1	1	1	1	0	0	0	1	1	0
0	0	0	1	1	1	1	1	1	0	0	0	1	0	0	1	1	0	1	1	1	1	0	1	1
0	1	1	0	0	1	0	0	0	1	0	1	0	1	0	1	0	1	0	1	1	1	1	0	1
0	1	0	1	0	0	1	1	0	1	1	1	1	0	1	1	0	0	0	1	1	0	0	1	0
$4
0	0	0	1	1	1	0	1	1	0	0	1	1	1	1	1	0	1	1	1	0	0	1	0	0
1	0	1	0	0	1	1	1	0	1	0	0	1	1	1	0	0	0	0	0	0	0	0	1	1
0	1	0	1	1	1	1	1	1	1	1	0	0	1	1	1	0	1	0	0	0	1	1	1	0
0	1	1	0	1	0	1	1	1	1	0	0	1	1	1	0	0	0	1	1	0	1	0	0	0
1	1	0	1	1	1	0	1	1	0	0	1	1	1	0	1	0	0	0	0	1	1	1	1	0
1	0	0	1	1	1	0	0	1	1	0	0	0	1	0	0	1	0	1	1	1	1	1	0	1
1	1	1	1	0	0	0	0	1	0	1	0	1	1	1	1	1	0	1	0	1	0	0	1	1
0	1	1	0	1	0	1	0	0	0	1	1	1	0	0	1	0	0	0	0	1	0	1	0	1
1	0	0	1	0	1	1	0	0	1	1	0	1	0	0	0	0	0	0	0	1	1	0	0	1
0	0	0	0	0	1	1	0	0	1	1	1	1	0	0	0	0	0	0	1	0	0	0	1	1
1	0	0	1	0	0	0	0	1	1	1	1	1	0	1	0	1	0	0	1	0	1	1	0	0
0	0	1	1	0	1	0	1	0	1	0	0	1	0	0	0	0	0	0	1	1	1	0	1	1
0	1	1	0	1	0	0	0	1	0	0	0	1	0	1	1	0	1	1	0	1	1	1	1	0
0	0	0	1	0	1	1	0	1	0	0	1	0	1	1	1	0	0	0	0	0	1	0	0	1
0	0	0	0	1	1	1	0	0	1	1	1	1	0	1	1	1	1	1	0	0	0	0	0	1
1	0	0	0	1	0	0	0	0	1	1	1	0	1	0	0	0	0	0	1	1	1	0	1	0
1	0	1	0	1	1	1	1	1	0	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1
0	1	1	0	1	1	0	1	1	0	0	1	1	1	1	0	1	1	0	1	1	0	1	0	1
1	0	1	1	1	1	0	1	0	0	0	1	1	0	0	1	0	0	1	1	0	1	0	1	1
0	0	0	0	0	0	1	1	1	0	0	0	1	0	0	1	0	1	0	0	1	0	1	1	1
1	1	0	0	1	0	1	1	1	1	0	1	0	1	1	1	1	1	1	1	0	1	0	0	1
0	1	0	0	0	1	1	0	0	1	0	1	0	1	0	0	0	1	1	1	1	0	1	1	1
0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	1	0	0	1	1	0	0	1	1	0
0	1	1	0	0	0	0	0	1	1	1	1	0	0	0	1	1	0	0	1	1	1	1	0	0
0	0	0	0	0	0	1	0	1	1	0	1	1	0	1	0	1	1	1	0	0	1	0	0	0
$5
1	0	1	1	1	0	0	1	1	0	0	0	1	0	1	1	1	1	0	0	0	0	1	0	1
0	0	0	0	0	1	0	1	0	1	1	1	0	1	1	1	0	1	1	1	0	0	0	1	0
1	0	0	0	0	1	1	0	1	1	1	0	0	0	1	0	1	0	1	1	1	0	1	0	1
1	0	0	0	1	0	0	0	1	1	0	1	0	0	0	0	1	0	1	0	0	0	1	1	0
1	0	1	1	0	0	1	1	1	0	1	1	1	0	1	0	1	0	1	0	0	1	0	0	1
1	1	0	1	0	1	1	1	1	0	0	0	0	1	0	1	1	0	1	0	0	1	0	0	0
1	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	1	0	1
0	0	0	0	0	0	0	1	1	1	1	0	1	0	0	0	1	1	1	1	1	1	0	0	1
1	1	0	0	0	0	0	0	0	1	1	0	0	1	0	0	1	0	0	1	0	1	1	1	0
0	0	1	1	0	0	1	1	1	1	0	1	1	1	1	1	0	1	0	0	0	1	0	1	0
1	1	1	1	1	1	1	1	1	1	0	1	0	1	1	1	0	0	0	1	0	0	0	0	1
0	0	0	0	1	0	0	0	1	0	0	1	1	1	0	1	1	1	0	1	1	0	0	1	0
1	0	1	0	0	1	1	0	0	0	1	1	1	0	0	1	0	1	0	0	0	1	0	1	0
1	0	1	1	1	1	1	0	1	1	1	0	1	1	0	0	0	0	1	1	1	1	0	0	1
0	0	1	1	1	0	1	0	0	0	0	1	0	0	0	0	1	1	1	1	1	1	0	0	1
0	1	1	0	0	1	1	1	0	0	1	0	1	0	1	1	1	0	0	0	1	0	0	0	0
0	1	1	1	0	1	0	0	1	1	1	0	0	1	1	0	0	1	0	0	1	1	1	0	0
1	1	1	0	1	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	0	0	0	1	0
0	0	1	1	1	1	0	1	1	1	1	0	0	1	1	1	0	1	0	1	1	1	1	0	0
0	0	1	0	0	0	0	1	1	0	0	1	1	1	1	0	1	0	0	1	1	0	0	1	1
0	0	1	0	1	1	0	1	0	1	1	0	0	0	0	0	0	1	1	0	1	1	0	0	0
0	1	1	0	0	1	0	1	1	1	1	1	0	0	0	1	0	0	1	1	0	1	0	1	1
1	0	0	1	1	0	1	1	1	1	0	1	1	0	1	1	0	1	0	0	0	0	0	0	0
1	0	1	1	1	1	0	1	1	0	1	0	1	0	0	0	1	1	0	1	0	1	0	0	1
0	1	0	1	1	1	1	0	0	0	1	1	0	0	1	0	0	1	1	1	1	1	1	1	0
$6
0	0	0	1	0	1	0	1	0	1	0	1	1	0	1	1	0	0	0	1	0	1	0	1	1
0	0	1	1	1	0	1	0	0	1	0	0	0	1	0	0	0	1	1	0	1	1	0	0	1
1	1	1	1	0	0	1	0	1	1	0	0	0	1	0	0	0	0	0	0	1	1	1	0	0
0	1	1	1	0	0	0	0	1	1	0	0	1	0	1	0	1	0	0	1	0	0	0	0	1
0	1	1	0	1	1	1	0	0	0	1	1	0	0	0	0	1	0	0	1	0	0	0	1	1
1	0	0	1	0	0	1	0	1	0	0	0	1	1	1	1	1	1	0	0	0	1	1	0	1
1	1	0	1	1	0	1	0	1	0	0	1	1	1	1	0	1	0	0	0	0	1	0	0	1
0	0	0	1	1	1	1	1	1	0	1	0	1	1	1	1	0	1	1	0	1	1	1	0	0
0	1	0	1	1	1	0	1	0	0	1	1	0	0	0	0	1	1	1	1	1	0	0	0	0
1	0	1	1	0	0	1	0	1	0	1	0	1	1	0	0	0	0	0	1	0	1	0	0	1
0	0	1	0	1	1	1	0	1	1	1	0	1	0	1	1	0	0	1	0	1	1	0	1	1
1	0	0	0	0	0	1	0	1	1	0	0	1	0	1	0	0	0	1	1	0	0	0	1	0
1	0	0	1	0	1	1	1	0	0	1	1	0	1	0	1	0	1	1	0	1	1	0	1	1
1	1	1	0	0	0	1	1	1	1	0	0	0	1	1	0	0	0	1	0	0	1	0	0	0
0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	1	0	0	0	0	1	0	0	0	1
1	1	1	0	1	0	1	1	1	1	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0
1	1	1	1	1	0	0	0	1	1	0	1	0	0	1	1	1	0	1	0	1	0	1	1	1
0	1	1	1	0	0	0	1	1	0	0	0	0	0	0	1	1	0	1	0	1	1	0	1	0
0	1	0	1	1	1	0	1	1	1	1	0	1	1	0	1	0	1	0	0	0	0	0	0	0
1	1	0	0	0	0	1	0	1	1	1	1	1	1	0	1	0	0	1	0	1	1	0	0	0
1	1	0	0	0	0	0	0	1	1	1	1	0	1	0	0	0	1	1	1	1	0	1	0	1
1	0	1	0	1	1	0	0	0	0	1	0	1	1	1	0	1	1	1	1	1	0	1	0	0
0	0	1	0	1	1	0	1	0	0	0	0	1	0	1	0	0	1	1	1	1	0	0	0	1
0	1	1	0	0	0	1	0	1	1	1	0	1	0	1	0	0	1	1	0	0	1	1	1	0
1	0	0	0	1	1	0	1	0	1	1	1	0	0	1	1	1	1	0	1	1	1	1	0	1
$7
0	0	1	1	0	0	1	0	0	1	0	0	1	1	1	1	1	1	0	1	0	0	0	0	0
0	1	0	1	1	0	1	0	1	0	0	0	1	0	1	0	0	1	0	1	0	0	0	0	1
0	1	0	1	0	1	0	1	1	1	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0
1	0	0	1	1	1	0	1	1	1	1	1	0	0	0	0	1	1	1	1	0	1	0	0	0
1	0	0	0	0	1	0	0	0	0	0	1	1	1	1	0	0	0	1	0	1	0	1	1	0
1	0	0	0	1	0	0	1	0	0	1	1	0	0	1	0	1	1	0	0	0	1	1	1	0
0	0	1	1	1	0	0	0	0	0	0	0	0	1	0	1	1	1	0	0	0	1	0	1	0
0	1	1	1	0	0	0	1	1	0	0	0	0	1	0	1	1	1	0	1	0	1	0	1	1
0	0	0	1	0	0	1	0	1	1	0	1	0	0	1	1	0	0	1	0	1	1	0	1	0
1	1	1	1	1	1	0	0	0	0	0	0	1	0	1	0	1	1	0	1	0	1	0	0	1
1	0	1	0	1	1	1	0	1	0	1	1	1	1	1	0	1	0	0	1	0	1	0	1	0
0	0	1	0	1	1	1	1	0	1	1	1	1	1	1	1	0	0	0	0	1	0	0	1	1
0	0	1	1	1	1	0	0	1	0	1	0	1	0	1	1	0	0	1	1	0	1	0	0	1
1	1	1	1	1	1	0	1	1	0	0	1	1	0	0	1	1	0	1	1	0	1	0	1	0
1	0	0	1	0	1	1	0	0	0	1	0	0	1	1	1	1	1	1	0	1	0	0	1	1
1	1	1	0	1	0	1	1	1	0	1	1	0	0	1	1	1	0	1	0	1	0	0	0	0
0	0	0	0	0	0	1	1	0	1	1	1	1	0	0	1	1	1	0	1	0	1	1	1	0
0	0	0	1	0	0	1	1	1	0	1	0	1	0	1	0	0	0	0	0	0	0	1	1	1
0	0	0	0	0	0	1	0	1	0	0	1	1	1	0	1	1	0	0	1	1	0	0	0	0
1	1	1	1	0	0	0	0	1	0	1	1	0	1	0	1	0	0	1	1	0	0	1	1	0
0	1	0	1	0	1	1	1	1	1	0	0	0	0	1	1	1	0	1	0	0	0	0	1	1
1	0	1	1	0	0	1	1	1	1	0	0	1	1	1	0	0	0	0	1	0	0	0	0	1
1	1	1	0	1	0	0	1	1	0	1	0	1	0	1	1	1	0	1	1	1	1	1	1	1
0	1	1	0	0	0	0	1	1	1	0	1	1	1	1	1	0	0	0	1	0	0	0	1	1
1	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0
$8
1	1	1	0	1	0	0	1	0	1	0	1	0	1	1	0	0	0	1	0	1	1	1	0	1
0	1	1	0	1	1	1	1	1	1	1	0	0	1	1	1	0	1	0	0	0	1	1	0	1
0	1	1	0	1	1	0	1	0	0	0	0	1	1	1	1	1	0	0	1	0	1	1	0	1
1	0	1	0	1	0	0	0	0	0	1	0	1	1	1	1	0	0	0	1	1	1	0	1	0
0	0	1	0	0	0	0	0	0	1	1	0	0	0	1	1	1	1	1	1	1	1	0	0	0
1	1	0	1	1	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0
1	0	0	0	0	0	0	0	1	1	1	0	1	0	0	0	0	1	0	0	1	0	0	0	0
1	0	1	0	0	1	0	1	1	1	1	0	1	1	1	1	0	1	1	1	0	1	0	0	0
0	0	1	0	1	1	0	0	1	0	1	0	0	1	0	0	1	0	0	1	0	1	0	1	0
1	1	1	0	1	0	1	1	1	1	1	0	1	1	1	0	0	1	0	1	1	0	1	0	1
0	0	1	1	1	0	1	1	0	0	1	1	0	1	1	1	0	1	0	1	1	0	1	1	1
0	0	1	1	1	0	0	0	0	1	0	0	0	1	1	1	1	1	1	0	1	1	1	0	1
0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0	0	0
1	1	1	1	1	0	0	0	1	0	0	0	1	1	1	1	0	1	1	0	0	0	1	1	0
1	0	1	0	1	0	1	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	1	0	1
1	0	1	1	0	0	0	1	0	1	1	1	1	1	1	1	0	0	0	1	0	0	0	0	1
0	0	1	1	0	1	1	0	1	0	0	0	1	1	0	0	0	1	0	1	0	0	1	1	1
0	1	1	0	1	0	1	1	1	0	1	1	1	0	0	0	0	1	1	0	0	1	1	0	0
0	1	0	1	0	0	0	0	1	1	1	0	1	1	1	1	0	0	1	0	0	0	0	0	1
0	0	1	0	1	1	0	0	1	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0
0	1	1	1	0	0	1	0	1	0	1	1	0	0	1	1	1	1	0	1	1	0	1	0	0
0	1	1	0	1	0	1	1	0	0	0	1	1	1	0	1	1	1	1	0	1	1	0	0	0
1	0	0	1	0	1	0	1	1	1	1	1	1	0	0	1	1	0	1	1	0	0	0	0	1
0	0	1	1	1	0	1	0	0	1	0	1	0	1	1	1	0	1	0	1	1	0	1	1	1
0	0	1	0	0	1	1	0	0	1	0	1	0	1	1	0	1	0	0	1	1	1	0	0	0
$9
1	0	0	0	0	0	1	0	1	0	1	1	0	0	0	0	0	1	0	1	1	1	0	0	0
0	1	0	1	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	1	0	1	1
1	0	0	1	0	0	1	0	1	1	1	0	1	1	1	0	1	1	0	0	1	1	1	1	1
0	1	0	0	1	1	0	1	1	0	1	0	1	1	1	0	1	1	0	0	1	1	0	0	1
0	0	1	1	1	1	0	0	1	1	0	0	1	1	1	1	1	1	0	1	0	1	0	1	1
1	1	1	0	0	1	1	0	1	0	1	1	1	0	1	0	0	1	1	1	0	1	0	1	0
0	1	1	1	1	0	0	0	0	1	0	0	1	0	0	1	1	1	0	0	0	1	0	1	1
1	0	0	0	1	1	1	1	1	0	0	0	1	0	0	1	0	1	1	0	0	0	1	0	0
1	1	0	1	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	1	1	1	1	1	0
0	0	1	1	0	0	0	0	0	1	0	0	0	1	1	0	1	0	0	0	0	0	0	1	0
0	0	0	1	0	0	0	0	1	1	0	1	0	1	0	1	1	0	1	1	1	0	1	1	0
0	0	0	1	1	1	0	0	1	1	1	1	1	0	1	1	0	0	0	1	1	0	1	0	1
0	1	0	1	0	0	0	0	0	0	1	1	1	1	1	0	0	0	0	1	0	0	1	0	0
0	0	0	1	1	0	0	0	0	1	0	1	1	0	1	1	0	1	1	1	0	0	1	1	0
1	0	0	0	1	0	1	1	1	0	0	0	1	0	1	1	0	0	1	0	1	1	1	1	0
1	0	1	0	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	1	0	1	1	1	0
0	0	1	0	1	1	0	1	1	0	0	1	1	1	0	0	0	1	1	0	1	0	1	0	0
1	0	0	0	1	1	0	0	1	1	1	1	0	0	1	0	1	1	0	0	1	1	0	1	0
1	1	1	0	1	0	1	1	0	1	1	1	0	0	1	0	1	0	1	0	0	1	1	0	0
0	1	0	1	1	1	0	1	0	0	1	1	0	1	0	1	0	0	1	0	1	0	0	0	1
0	0	0	0	1	1	0	0	0	0	0	1	1	0	1	0	0	0	1	0	0	0	1	0	1
0	1	1	0	1	1	0	0	1	0	1	0	1	1	1	1	0	0	1	1	1	1	1	0	1
1	1	0	1	0	0	1	1	1	1	0	1	1	1	1	1	0	1	1	0	0	1	1	0	1
0	0	0	0	1	1	1	1	1	1	1	1	0	1	1	1	1	0	1	1	0	1	0	0	0
1	0	1	0	1	0	1	0	1	0	0	1	1	0	1	1	1	1	0	1	0	1	0	0	1
$10
1	1	1	1	1	1	1	0	1	0	1	1	0	0	1	1	1	0	0	1	1	1	1	1	1
1	0	0	1	1	0	0	1	0	1	0	1	0	0	0	0	1	0	1	0	1	0	1	0	1
0	1	1	0	0	0	1	1	0	0	0	0	0	1	1	0	0	0	1	1	0	0	1	0	0
0	1	0	1	1	0	1	0	0	0	0	0	1	0	1	1	0	1	0	1	1	1	1	0	1
1	1	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	1	1	0	0	0	0
0	0	0	1	0	0	0	0	1	0	1	0	1	1	0	0	1	0	0	1	1	1	1	1	0
0	1	1	0	1	0	0	1	1	0	0	1	0	1	0	0	0	0	0	1	1	0	0	0	1
0	1	1	1	0	0	0	0	0	1	0	1	1	0	0	1	0	1	1	0	1	0	0	1	1
1	1	1	0	1	1	0	1	1	0	0	1	1	1	0	1	0	1	0	0	1	0	0	0	1
0	0	1	1	1	1	0	0	1	0	0	0	0	1	1	1	1	0	0	1	1	1	1	1	1
1	0	0	1	0	1	1	1	0	1	1	0	0	1	1	0	0	1	1	1	0	0	1	1	0
1	0	1	1	1	0	1	1	1	0	0	0	0	0	0	1	0	0	0	1	1	1	1	0	1
0	1	0	0	0	1	1	1	1	1	0	0	1	0	0	1	0	0	1	1	0	1	1	0	0
0	1	0	0	1	1	0	0	1	0	1	0	0	0	1	1	0	1	1	0	0	0	1	0	0
1	1	0	0	1	1	1	0	0	1	1	1	0	1	1	1	1	1	1	1	0	0	1	0	1
1	1	1	1	1	0	0	1	0	0	1	1	1	0	1	0	1	1	1	0	1	1	0	1	0
1	1	0	0	1	0	1	1	1	1	0	0	1	1	0	0	1	0	0	1	1	1	1	0	1
1	0	0	0	0	1	1	0	0	0	1	1	0	1	0	0	0	1	1	0	0	1	0	1	1
0	0	0	1	1	0	0	1	0	1	0	0	0	1	0	0	1	1	1	1	0	0	0	0	1
0	0	1	0	0	1	1	1	0	1	1	1	1	0	0	0	1	1	0	0	1	0	1	0	0
1	1	0	1	0	0	0	0	1	1	0	1	1	0	1	0	0	0	0	1	0	0	1	0	1
1	1	0	1	0	1	0	0	1	0	0	1	0	0	0	0	1	1	1	0	0	0	0	0	0
1	1	1	0	1	1	1	0	1	0	1	0	0	1	0	1	1	1	0	0	1	0	1	0	0
1	0	1	0	1	1	0	1	0	1	1	1	0	0	1	1	1	1	0	1	0	0	0	0	0
1	0	1	0	0	0	1	1	1	1	0	0	0	1	0	1	0	1	1	0	0	1	1	0	0
$11
1	0	1	1	1	0	0	1	1	0	0	0	1	0	0	1	1	0	0	0	0	1	1	1	1
1	0	1	1	0	0	1	0	1	0	0	0	1	0	1	0	0	0	0	1	0	0	1	1	1
1	0	1	0	1	0	0	1	1	0	0	0	1	1	1	1	1	1	1	0	1	0	0	0	1
1	0	1	0	1	1	0	0	0	1	1	0	1	1	0	1	0	1	1	1	1	0	1	0	0
0	0	1	0	1	0	1	1	0	0	0	1	1	1	0	1	1	1	1	1	1	1	0	1	1
1	0	1	0	1	1	1	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1
0	0	0	0	0	1	1	0	1	1	0	0	1	0	1	1	0	1	1	1	0	0	0	0	0
0	0	1	1	0	0	0	0	0	1	1	1	0	1	0	0	0	0	1	0	1	0	0	0	1
0	1	0	0	1	0	1	0	1	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0
1	0	1	1	1	1	1	1	1	0	0	1	1	1	1	1	0	1	0	1	0	1	0	1	1
0	0	0	1	1	1	1	0	0	0	0	1	0	0	0	0	1	1	0	0	0	1	1	1	1
1	0	1	0	1	1	0	0	0	1	1	0	0	1	0	0	1	1	1	0	1	1	0	1	0
1	0	0	0	1	0	0	0	0	0	1	0	1	1	1	0	0	1	1	1	0	1	1	0	0
0	0	1	0	1	0	1	0	1	0	1	1	1	0	1	1	0	1	1	0	1	1	0	0	0
1	0	1	1	0	0	1	1	0	0	0	0	0	1	1	0	0	1	1	0	0	0	0	1	1
1	1	1	0	1	0	0	0	0	0	0	1	1	1	0	0	1	1	0	0	0	0	1	1	1
1	1	1	1	1	0	1	1	0	1	0	1	1	1	0	1	0	0	1	0	0	0	0	1	1
1	1	1	1	0	0	1	0	1	1	1	1	0	1	0	0	1	0	0	0	0	0	1	0	1
1	0	1	0	1	1	1	1	0	1	0	1	1	0	1	1	0	1	0	0	1	0	1	1	0
0	0	0	0	1	0	0	1	1	1	0	0	1	0	0	1	0	0	1	0	1	1	0	0	0
0	0	1	1	0	1	0	0	0	0	1	0	1	0	1	1	1	1	1	1	0	1	0	0	0
0	1	1	1	0	1	1	0	1	1	0	0	1	1	0	1	0	1	0	0	1	1	1	0	0
0	1	0	1	0	0	0	0	0	1	1	1	1	1	1	0	0	0	1	0	0	1	0	0	1
0	0	1	0	0	0	1	1	1	1	0	0	1	1	0	1	1	0	1	0	0	1	0	1	1
0	1	1	0	1	1	1	1	0	1	0	1	0	0	1	1	1	0	0	0	1	0	1	1	0
$12
0	0	0	0	1	0	1	1	1	0	1	0	0	1	1	0	0	0	1	1	1	0	1	1	0
1	0	1	1	1	0	0	1	0	1	1	1	1	0	0	1	1	1	1	0	1	0	0	0	0
0	1	0	0	0	0	1	0	0	1	0	0	0	0	1	1	1	0	1	1	1	0	1	0	1
1	1	0	1	0	0	0	1	1	1	0	1	0	1	0	1	1	1	0	1	1	0	1	1	0
